,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,Mean_Log2_Ratio,StdDev
gene_00022,2.082359768085711,3.496090816529197,1.588019805926209,1.533822058178337,3.4584125864931936,3.5746996159692337,2.388654845057205,2.2057647430155596,2.935373673023012,1.6144200232386094,2.4877617935516265,0.8216946203263438
gene_00023,-1.1373867606278092,-0.8959663003499743,-1.7298125730822445,-1.6291573140207716,-0.2772393627394457,-0.0691632909769982,-1.7720243019172472,-1.2148068706376798,-0.25532719805324444,-1.5864605056876633,-1.056734447809308,0.6545101996780871
gene_00024,1.227888001015458,-2.5075495852143312,-0.1658394616654577,-2.528191294991408,1.6146252614256085,1.8720814682151854,0.5783180907319525,1.3239889596646655,2.28395085924152,0.26460448969727285,0.39638767881204656,1.7038872321374876
gene_00025,-2.8542132569910676,-2.2592266187056307,-3.0745424586601784,-2.3994383214754462,-2.521214417839561,-1.7276786736751963,-1.6648620457332712,-2.1731115603716606,-2.4375959311463324,-3.5894587632316663,-2.470134204783001,0.5875360305879379
gene_00026,0.8130887274455959,1.2339291141592947,0.1940603433935685,0.548965680898402,2.29268788870144,1.574819328423752,0.20123890506081843,0.563593697235182,3.3801152251693805,0.4761678960648257,1.127866680655226,1.0300166128726165
gene_00027,0.22986833907322815,0.8625704775696738,-0.5606871042081735,-0.250271234681051,1.5104765739577792,0.3066779081614085,-0.14185947415860653,0.23806963782300467,1.8572000093427699,-1.0698748548778512,0.2982170278002182,0.9025122472306051
gene_00028,-1.5391384883726378,-1.5474217084557376,-2.464849805691103,-1.5319262976008992,-0.3534030196281512,0.09634195052078665,-1.7668487259294565,-1.111276783737668,-0.4267904803971804,-1.5359295887381177,-1.2181242948030164,0.7731301307755744
gene_00029,0.33399653945680735,0.369754986448468,-0.21835989644806114,-0.6156653810245972,1.0688773077993348,1.5377365684377184,-2.8520158166588745,-0.4125126910791476,1.023893906642874,-0.45198930404908394,-0.021628378047456216,1.2353256849745178
gene_00030,0.0713820656896076,0.464461107031229,-0.10952523810015269,-0.6582228396164957,0.7423126121914702,0.5732504164037048,-0.04203755111126953,0.18277572758298322,2.2564786230698024,-0.21269201787313324,0.3268182905267746,0.7923048305525722
gene_00031,-3.638604950181262,-3.387827596380503,-4.337833160746887,-3.7685835838083834,-2.888162706441319,-3.3161964668455184,-3.900773340315131,-5.2717214143834825,-2.008882062610823,-4.140139249607076,-3.665872453132038,0.87379850430809
gene_00032,-1.2539343279190098,-0.660572468257517,-1.3228799288546238,-1.0763833514069487,-0.8233385605370509,-0.16131482924210003,-1.3576021788829835,-1.0272571472954106,0.11964220430629685,-1.4730279730767375,-0.9036668561166085,0.5309904048269962
gene_00033,-0.9986824941001272,-0.5081645854548761,-1.3674916988575214,-0.05067544424366155,-0.24136332280535844,-0.5021075406993436,-1.3798259543973752,-1.2170136955728688,-0.3873137306944089,-0.9747184354848187,-0.7627356902310359,0.48374010189422184
gene_00034,0.29688560494109717,1.1113999125033143,0.6382349135645313,0.380200752089336,1.7438761766670285,-1.8842046003598216,0.4266351717765319,-1.899310376500769,1.7517101699436746,-0.12055781933894621,0.2444869905285977,1.2798116023796628
gene_00035,0.08323755345942663,-4.242453051501614,2.6764291324136735,-0.44463659572762027,0.35664217099310785,0.6089128371342462,-0.17472018864903138,0.291574665974241,0.4515624862915568,-1.049388154262774,-0.14428391438747878,1.734511397641497
gene_00036,-2.7900063313445576,-2.769248010039852,-2.8744630849746766,-2.5579495212869503,-2.4468437420170246,-1.3868880453943837,-2.7065762117726146,-2.7682375716857783,-1.7732642054788692,-2.748937600907349,-2.4822414324902056,0.4992893868648778
gene_00037,0.43159025687559305,0.4777478112628218,-0.3341477348686512,-0.5296320265664249,0.5611239545170383,1.2270042971049957,-0.7699602984456664,0.006064355501268062,1.101142185890304,-0.5754511531134461,0.1595481648157832,0.7078178644037874
gene_00038,-0.8651516796462775,1.0496563120598628,-3.8859022004472226,-0.7608099852848694,0.47058036350556,1.833972794991102,-0.5152737039376416,-1.1376462329867445,0.9627065426206315,-0.9416431816347223,-0.37895109707603225,1.6003971038133389
gene_00039,1.2434724946517395,2.1096115850145285,1.2917884529859447,2.0470793638322418,1.9885491555159396,2.7788519187133933,1.4653340140450224,1.3619517874710014,2.044638427013853,0.9938600846593578,1.7325137283903023,0.5463682480529161
gene_00040,1.8067119701263255,1.7241602036555408,0.22503989547440967,0.8694628954871639,1.637486575779856,-2.859138534038775,1.1282145693727665,0.9035493781064076,1.1587811237343326,0.6116239556401174,0.7205892033338144,1.3545487081263414
gene_00041,5.9717304376300575,2.6072368346603976,2.85361777957523,3.4672818610745777,4.171599314205103,4.408764885927539,3.280490702006338,6.093531741206844,-0.2895457879532479,2.0768453378366014,3.464155310616944,1.8782387261693612
gene_00042,-2.064181297533926,-2.424253972558659,-1.751776156278402,-1.8030682699369724,1.4599336178393651,-1.7084997176270744,-2.2774512941218696,-2.1851982740738793,-1.0537802412651571,-3.037551141073403,-1.6845826746629977,1.2215137167477574
gene_00043,2.632805661389631,3.3165507880991263,2.2137076735849037,2.5550790823258285,3.761319476608247,4.563012478035337,2.492760327608046,2.567668292311038,3.2721511811819144,2.057782532031808,2.943283749317588,0.7780129364423011
gene_00044,-1.6706950930124815,-0.5064053017397343,-1.6573258306258833,-0.9239474655250263,0.08613844370126783,-0.41477064664205876,-1.4855972027223199,-0.6647885016734527,-0.0860409660252473,-1.3443175308642255,-0.8667750095129161,0.6479092077436502
gene_00045,1.3417704519841631,1.8601841461149944,-2.6578197155895187,1.3315976192154861,1.8951910774446048,2.428909539172863,0.7557297060195274,1.4167830581111867,1.8988820910019524,2.417718264129366,1.2688946237604626,1.47262888111041
gene_00046,-0.24589347446508486,-0.37782882670804685,-1.357470497837843,-0.13665494960796787,0.7139045877782939,0.5798893971755579,-1.7156326965467978,-0.22412389099927627,0.8600419470995495,-0.7284496191638428,-0.2632218023275458,0.8486349377702145
gene_00047,-3.5678128875826824,-3.7061518366795867,-3.943367281976851,-5.885692270071445,-2.4851195266457666,-2.31848332013033,-3.838096372197614,0.39139750514989774,-2.6488858480667776,-4.453217340352898,-3.2455429178554054,1.6534133580336132
gene_00048,-0.3485098549921719,-0.8193660617715703,-0.23977563190537843,-0.1802342051037259,0.12485482932153014,0.14950955937036342,1.0977106029614485,0.19882632352150859,0.5606550513777749,0.37065847145692665,0.09143290842367058,0.5305511722886656
gene_00049,-1.2522658403436073,-0.8966418896027488,-1.8535455599370716,-1.2698377357287711,-0.3372714008486414,2.414269178329254,-1.6102972501406327,-1.247399208355269,-0.023381838378623704,-1.5353316916658788,-0.761170323667199,1.2505888662050908
gene_00050,-1.7716808198572196,-1.9531103281775504,-2.38227228710749,-2.2564762588703244,-1.1024090525748353,-1.2439140832603193,-2.093113618053348,-1.7279061601067185,-0.9944429462476502,-2.009798022781952,-1.7535123577037406,0.48647947309893946
gene_00051,0.34120564953017646,1.3024924673931133,0.009767293314380865,0.4941601823260336,2.000969938455502,2.1074595774376492,0.28942460675287995,0.6836698191451543,-1.6589492789276241,0.029675704241875753,0.5599875959669143,1.0888713565253045
gene_00052,1.0507773165546976,1.8338688027207437,0.5491271969194484,0.7663867371497783,1.7468689640795594,2.3530452774707054,1.091722232464286,1.5801883689294884,1.7548904027669907,1.1051034183896302,1.3831978717445328,0.557957923600428
gene_00053,0.15334820334960786,1.0142031735815094,-0.3365785491023212,-0.39687776754327253,0.4415228821524942,0.9920739518646713,0.3367203556985313,0.3178622509835194,0.8987073959995502,0.3319618432176017,0.37529437402018917,0.49731568312051977
gene_00054,0.4520678720666463,1.0757334864941426,1.0554022731780404,0.32674448752707924,1.0742702766054268,1.7864756454908948,0.5573301553803311,0.6283584552541357,1.5657759625704497,0.505267015118823,0.902742562968597,0.49336877061613027
gene_00055,-0.09393838763437645,-0.26633703611777404,-1.1916729401627086,-0.489895209212144,-0.09955634952617051,0.712442142892801,-1.9652132623291292,0.4129130259583732,0.8545199869708677,-1.2648168243185807,-0.3391554853478842,0.9110182783714481
gene_00056,-0.4808826059418857,-0.5856722637075933,-1.4453413087418372,-0.33972556767438905,-0.0054173888674264314,1.2529882933275645,-0.042178449517205174,-0.34293576946601684,0.4831129202051359,-0.11490546566371762,-0.16209576060473713,0.7033198276594547
gene_00057,1.6469651771531553,1.2942543676555238,0.1650216988952366,-2.161851918097384,2.1091020785190757,3.889197515114561,1.056293147295997,1.8079032152957497,1.6552060936835444,0.3814990217843103,1.1843590397299772,1.560094300718691
gene_00058,-2.7638505332617767,-2.181302753841015,-2.8903387045606346,-2.622426182842477,-1.2437351609126466,-1.0154659201265106,-2.375716698215883,-2.3271464288841863,-1.1733934786002997,-2.817935052152436,-2.1411310913397865,0.7256417553139359
gene_00059,2.9907670524493843,3.9099504056032703,1.8976834723544076,3.0135649950676604,3.7135703645679428,4.173555859665992,2.417663187324795,3.04247346948823,4.222337789824899,2.6730323455606735,3.2054598941907253,0.7781457120344123
gene_00060,-2.4873917981728244,-1.6128851283583463,-2.138807582721551,-2.313576101174782,-1.2977129465022323,-1.6823073288829966,-2.5871272507414096,-1.9291200618533257,0.3344135914720753,-2.6339639064471982,-1.8348478513382591,0.8836495689694827
gene_00061,3.561766461600568,3.4853947460948485,1.7448342789438893,2.9067532283889523,3.066550459773489,3.8349729349416872,2.2378312386527712,2.24383012146465,3.8466115495027617,2.00064953309298,2.89291945524566,0.7881355267842024
gene_00062,0.8092250620517956,0.3475637783514956,-0.8118520700341303,-0.07620170352898513,2.0581450427539547,1.6354449426346298,0.24652073071996117,0.4784675928039959,1.0732303588215766,0.7197593441495985,0.6480303078723892,0.824037840766056
gene_00063,0.7277486763088313,1.2392462883532152,0.3839354703641524,-0.009041380405983512,1.1832073388935793,1.7336391415706263,0.7485945424825993,0.18957073326425955,1.6998565111348727,-0.014490814750213916,0.7882266507215938,0.6575512177815709
gene_00064,-2.0866440732402256,-3.8072865420654094,-1.8064831757791922,-2.1284389150462872,-0.26613129297426813,-0.2667013304931731,-1.6068773075323388,-1.4823273678245454,-0.844435583886821,-2.1216810388228216,-1.641700662766508,1.044947833756057
gene_00065,-1.1148802599912042,-1.0587498749976902,-3.4972591836955664,-1.649912948580273,-0.24061739501965873,0.12553294978215188,-2.0006551200290184,-1.1579324542494915,-0.6392797626734941,-2.309877098377653,-1.3543631147831898,1.0611965948165594
gene_00066,-1.6357370642828446,-0.0528229781305769,-1.6487916455250184,-1.0305051219839214,-0.38067296485818347,-0.18028598014545014,-1.306572291513224,-1.5934377794537653,-0.13006308426887958,-1.4235543864745441,-0.938244329663641,0.6768283906663268
gene_00067,-0.5590482860738826,-0.06433816734832365,-1.1327965380525575,-0.2736739303566671,-0.20007755251688303,0.8935263024613473,-0.769424000596044,-0.895001149708766,-0.30917149850619374,-1.3855834483696632,-0.4695588269067633,0.6426364119978484
gene_00068,0.757178038320685,1.6416288545600888,0.15019907206233268,1.408844790235539,2.0288141999262623,2.3098963885274695,0.5441786552084777,0.9019330043078586,-0.7771285707775377,1.1579622703319226,1.0123506702703096,0.9148925776483373
gene_00069,-1.0144823409124455,-0.490000926301861,-0.5636068251496386,-0.5025206998060847,0.4477444345128125,0.8761869127077748,-0.36954286590080165,-0.41112374327078804,0.1494019264183184,-0.7561173500356773,-0.2634061477738391,0.5786406174376302
gene_00070,0.8482142560455412,1.6604166939470075,-0.24276191015546839,0.3151707663400555,1.7365533512068763,1.5787798072277606,-0.27698999703314775,0.8450383826463119,2.1137640232382835,0.16170354987404545,0.8739888923337267,0.8685411825024896
gene_00071,3.3191319601157927,3.9944361248145297,2.6529873694240944,3.003400829261877,4.517809395024947,3.9536423664876814,4.623661944712119,2.806308807600858,3.8210732659416657,2.9853085053947646,3.5677760568778325,0.7109330252600276
gene_00072,2.4550387870829784,3.4987693181742765,3.2198615973325073,3.0703570001985376,-1.4497736705926931,3.8560466486729004,2.7206927528226896,3.4282940399733746,3.521826784877342,3.210894597587167,2.753200785612908,1.5312113539971164
gene_00073,0.4883424553550065,0.12073437504706475,-0.4846692415960214,0.10804068718407575,0.9765206351196999,0.7638394759196449,0.23442540896222572,0.4930616967341276,0.8956744389230885,0.44183045820935457,0.4037800389858267,0.4348440674931105
gene_00074,-0.3095630029849124,-0.2978359600684335,-0.3788407985087401,-0.7253291300740415,3.4445586394576755,0.6317657785352525,-0.3893355532389893,-0.5278920077107713,0.5834153746344259,-0.9532353286783658,0.10777080113631002,1.2772108591820073
gene_00075,-1.3416153309370533,-0.46927118571906046,-2.0383071183616597,-1.2469647862638293,-0.40127348820853137,2.0908643934558384,-2.4973722617411114,-1.6452303941902098,0.036983630039978815,-1.9335323366444555,-0.9445718878570093,1.334328977808786
gene_00076,-1.3034536935382286,-1.1732127624434445,-1.7418482340824188,-1.4251590871911062,0.3009457743606623,0.1524329444544535,-1.1594841037728811,-1.4512967066965567,0.27504736185891016,-0.9787605743060704,-0.8504789081356682,0.7821254994645493
gene_00077,-0.1863223133643352,-0.5796629593678931,-2.3214770744713227,-0.5309220853818072,0.030735285147825198,1.3995197726684405,-0.8180447832770196,-0.4551198506724233,0.23323094751437448,-0.7485239232299044,-0.3976586984434066,0.9375589552293916
gene_00078,2.2678915426067965,2.417512730973621,1.1556618332004174,1.2618672423916277,3.172437562473277,3.0312053661422556,1.557164776805191,1.0488731639407505,2.928601816504791,1.0892087588460349,1.993042479388476,0.8649937220565654
gene_00079,-1.244089390546,0.21668722761389958,-1.3126576425073275,-0.05372608943429902,0.7835081358163699,0.37883497253054604,-0.3083980339959285,0.027186235263097824,0.3685221789098637,-1.4338180697180511,-0.2577950476067829,0.7958906755714734
gene_00080,-0.9584140379573222,0.37113265823635216,-0.9939055630237901,-1.8754691933665493,0.393037438486184,0.6129190543571919,-2.4920144775804616,-0.5984969323038138,0.6041852563671286,-0.8594892649838827,-0.5796515061768963,1.0751648837806718
gene_00081,0.7734015521798937,1.3712909696377567,-0.14721569255823264,1.0272224679347586,1.6760285555860404,2.6001429393122244,0.6903896188592205,0.88185821057496,1.8114084229958052,0.4596879277404137,1.114421497226284,0.7783697227383152
gene_00082,-1.3102417513457614,-1.0604362969723578,-1.0234187663494119,-1.5664494485474123,-0.7430678689615324,-0.5295969016920153,-1.3351301716243698,-1.4679514114174537,-0.834451009210364,-1.6292561924695386,-1.1499999818590216,0.37092522987505444
gene_00083,-1.782943537002965,-1.8920047283082297,-1.896866543879713,-1.8288202690468665,-1.0135034712236433,-0.9000916395710866,-1.6988020539573667,0.3943208644319999,-0.8464534254299372,-1.7772090954099442,-1.3242373899397752,0.7392891735682694
gene_00084,1.4669233580721,1.6239260265457103,0.8190633206973774,0.5979393248981422,2.3532065449451083,3.9051173414768305,0.7310033881218861,0.8748434156197689,1.8544766552136978,0.5139023251049211,1.4740401700695542,1.0477420442493388
gene_00085,1.5169377735389136,1.3502837269814871,-0.20187644296722496,0.9912472100028558,1.4098819547298334,2.3256801503333024,0.7402320813693989,0.969707697576657,3.176633317883507,0.7664739000084744,1.3045201369457204,0.924558568625636
gene_00086,-1.0128625870292713,-0.49455396212761327,-1.7110955746822594,0.22538543600923677,3.1248444022746735e-05,1.047955555789192,-0.9432983885366346,-0.8876521958421852,0.5783482361164627,-1.1462747066587318,-0.43440169385177807,0.8683607858577143
gene_00087,0.280656138967283,-0.6070148548392221,-1.6180933971652673,-2.3527071691492276,-0.9292937637069275,-1.0494732754139133,-1.336438317530966,-1.046514227956523,-0.6671601802501343,-1.7309280218126122,-1.105696706885751,0.7197603826299196
gene_00088,-0.3457473964829903,-0.1087010661244038,-0.891758091322629,-0.5713387125311199,0.5806636048399874,0.6093831916112601,-0.6797566848135553,-0.9354187712180042,0.712356961185557,-0.7322963193677292,-0.23626132842236275,0.6484279547539319
gene_00089,1.9077145623047276,3.2267248787335667,1.4594712536384356,1.7684887805742855,-2.7227664622205774,4.036953614825886,1.8881281114534505,1.2755983830173694,3.350582778803172,1.0971796561887948,1.7288075557319111,1.8485375722914195
gene_00090,-0.41604156622425936,1.3819733404103902,0.23746906355067182,-0.18833468361334815,0.8733784933270927,1.5839946210049327,-0.22722035912033417,0.28521953585465687,1.1933425083391427,-0.3931743354678384,0.4330606618061107,0.7661482063672516
gene_00091,-1.4005399276418338,-0.17216784963392184,-0.9972111373069847,-1.0482045011981933,3.0808454387730495,-2.6638435832568006,-1.0940377426081267,-0.23886454543024405,-0.2151270140198654,-1.0529134844538053,-0.5802064346776726,1.4800328097917894
gene_00092,-0.7292179025484864,-0.7015362200396449,-0.3425071884918711,0.0632795058598774,0.0012133628088679266,0.5310408183064442,-1.0245129046627024,-0.7443358964228896,-0.08248493001596419,-1.5001585269460782,-0.45292198821524476,0.599702873142324
gene_00093,0.36669381569613035,2.486826712452574,-0.6904297628279802,-0.6525281400156631,0.5501523821788991,0.2418017726447378,-0.7048459373676241,-0.642086501701707,1.138681965042672,-1.2285659483238796,0.08657003577781594,1.116666840351209
gene_00094,-2.3505651814744506,-2.733394883015114,-2.542146801463047,-2.080667629654757,-1.2062969178605678,-1.3682889853755829,-2.2818030825136613,-1.8297585996503443,-1.3712302630422117,-1.1983699175618128,-1.896252226161155,0.5801282508996527
gene_00095,1.3995545773094948,2.425157163060243,1.4936998608035645,1.2409128030571421,2.477867877155311,2.453437634973579,1.6321028830764095,-0.8433105813702507,2.3880459781802252,0.731941880117223,1.5399410076362943,1.0365316944331329
gene_00096,2.8954672727946837,-1.110180205057108,1.2403582224528624,1.9337899778895355,2.570334915875215,3.616652818305149,-1.1794954473795407,2.3324584962224972,2.8624118946954145,1.6094676967227106,1.677126564252142,1.6353350776426125
gene_00097,-0.16697460761742866,0.12719173353156207,-0.4152554517445923,-1.0210635905217065,-0.0358833397938436,0.3133187254734964,0.4506938112075478,-0.9961389893647282,-0.2748890810368628,-0.10293480775021913,-0.21219355976167747,0.49327012563969963
gene_00098,-0.4072394839664781,0.4405564224229546,-0.4193947147273479,-0.12962793193324978,0.5900593740598099,1.2203096715541824,-0.10585882610391638,-0.15615598124376917,0.8608266862509915,-0.7700054039335816,0.11234698123795957,0.6353702587189013
gene_00099,1.1355281739814491,-2.0311418041570053,-2.5664837217008545,-1.8101783832745344,-1.4798654152790127,-1.1535035074167863,1.411048674389895,-2.2697470299667795,-0.8438251413836201,-1.8674143924246949,-1.1475582547231944,1.373248604524828
gene_00100,1.5345306222380488,0.732078393208588,-0.9309602486937341,-0.7230971136090931,0.561278828341115,0.8456282582130126,-0.7707138630999162,-0.1422216829489045,1.3966949705193616,-0.5990996571852194,0.1904118506983259,0.9352205845505908
gene_00101,0.5207436824215328,1.244831031142145,0.6076016617081421,0.17119608788215296,1.4702300195426585,1.049766374709558,0.05512708541604927,0.10840345390172326,0.5645311810705409,-0.7989686198284234,0.499346195796608,0.6634273209962659
gene_00102,-3.529496006989125,-3.652242536551178,-4.374329159252441,-3.106147924170698,-3.648202026074243,-2.8652822730662897,-4.059300445597404,-3.6428885037364944,-2.522562908336819,0.5580323752711074,-3.0842419408503585,1.3902895652228775
gene_00103,1.160206554870942,1.6811256697249257,-0.03269279871690112,1.1762653766415752,1.437555537336669,2.072659758023982,0.6431292238598801,1.1118309549504328,1.8216107335866905,0.36060668750656366,1.143229769778476,0.662298965044442
gene_00104,3.7102555091690714,-0.15694853326498975,-0.7585721171640432,-0.7294322923561822,0.9507607198901185,0.8093994085805565,-0.3840479024420078,-0.6054426996726806,1.442341563360391,-0.6936499075228998,0.35846637485773347,1.4239138892154009
gene_00105,0.4390218269981782,1.178187752412518,-0.46104825884170664,0.0675996599633592,1.220722290800605,0.7987752678196592,-0.3136378930095616,0.16726720522165084,0.894578758536847,-0.12652216406109446,0.3864944445840454,0.6123772527722983
gene_00106,-1.7303492631233117,-1.803539060887904,-1.546624640558125,-1.890550698840395,-1.5388602654884882,-1.3593989234557176,-2.0006226808249292,-1.7777063565754727,-0.933130842365401,0.5174731399326693,-1.4063309592187074,0.7418237842712256
gene_00107,-0.15869618386120327,0.5097829467355208,-0.6768510971926365,-0.6179116468305548,0.12423783677501549,-1.2189976930143078,-0.8567333219341287,-0.5128236665908436,0.04578302380785981,-0.49602775983124636,-0.38582375619365256,0.5145565265958308
gene_00108,1.90390174434187,1.772532871316693,1.0279462873080727,2.27105830409916,2.937866707438485,3.182246459082138,1.4043480500588776,1.9640354545755812,2.8887896040957464,0.9614518214374639,2.0314177303754084,0.7867931452425555
gene_00109,-3.451251043173779,-3.7135974072324314,-4.083736288506093,-3.6895133590743936,-3.0540362590686185,-3.00421423205028,-3.618225732785677,-3.8537823354988077,-2.269399453874466,-2.5922123610447207,-3.332996847230927,0.5838612566261551
gene_00110,1.258693728336053,1.870410575626295,0.7628979635639064,0.8716818725726765,1.653826681766766,1.5009386350085798,1.0650862324106958,-0.6318595142957326,1.4921047145147177,0.6944725989735985,1.0538253488477556,0.7109768578568628
gene_00111,-2.2623184052773935,-2.0824614042098992,-2.1367409815891065,-1.8981542555571127,-1.4840439975620672,-1.2172245699390651,-2.159709231458478,-2.6332686758694566,-1.3451734834546643,-2.69956398186538,-1.9918658986782625,0.5085591412017845
gene_00112,0.4927063496796983,1.4101586553441883,0.12459230889253807,0.17939081808422583,1.166999072460261,1.482284255530542,1.0202364200678393,0.5886321773168697,1.7230274624531141,-3.438186198196544,0.4749841321632733,1.4817138591432726
gene_00113,-0.8044188994085735,-0.03875976590441401,-0.9613379109366299,-1.6744396483565422,-1.6370147456335475,0.7907514632050953,-1.1966206873027674,-0.7282158060955878,0.47104784761818064,-0.9451462614762259,-0.6724154414291011,0.832504758430671
gene_00114,1.523516547640109,-1.2781706774495252,0.9451570616860124,2.5360186422501454,2.661164721323545,2.720437788235091,1.7996626439135643,0.9532800631977024,2.3110755331126427,1.4603948786574361,1.5632537202566723,1.1993444831601574
gene_00115,0.05275834100232929,-3.313815036104768,-0.20370815265996547,0.22395365839719455,1.0709948232230906,2.22621689892437,0.29111942408697195,0.11310074745400578,0.9823161392796682,0.0075828833806884655,0.14505197269835857,1.4154316745935493
gene_00116,2.5670740108699253,4.2989605188188875,-1.896107682867946,2.9279585924832237,3.932042158445207,4.53402904620753,1.9212002291392172,2.558524801430181,4.356659378038799,2.851148834946102,2.8051489887511125,1.8831254432739237
gene_00117,-1.251398283907816,-1.049027469609197,-1.231500726020466,-0.740034535111183,0.043841041541756574,0.2921380436460797,-1.6458731358443355,-0.8921865590568219,-2.2342724770291373,-1.4080499596154645,-1.0116364061006586,0.7500636540493871
gene_00118,-0.5125466868789983,-2.6961052770654437,-0.0410260725959552,-0.23854313927992365,0.9771734202810887,1.1871149960518448,-0.17585574166680285,0.40270802650720333,1.4503459223119486,0.06408582384883865,0.041735127151380016,1.1660796009434693
