,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10
gene_0015,0.18503886827501467,0.38900001735086565,0.1454805683746286,0.15734972418778098,0.3382776484847597,0.3642735359490364,0.19390749761899767,0.20058746052495824,0.2917060827853152,0.12063219089111427
gene_0016,0.7511721593754647,1.5791600205652512,0.5905837714631961,0.6387670503885643,1.3732506799765294,1.478781950803368,0.7871746896391015,0.8142922471954992,1.184191679032176,0.4897108600296554
gene_0017,0.46673634300396766,0.9812016643820916,0.36695570554611595,0.3968940986546467,0.8532611231662911,0.9188323491542609,0.489106300548867,0.5059556332712029,0.7357904400327259,0.304278923395673
gene_0018,0.28792007217812904,0.605283171676628,0.22636744451270602,0.24483582486043498,0.5263592772477578,0.5668088209832114,0.3017196399372961,0.31211364753127296,0.4538940234195537,0.18770342378420873
gene_0019,0.9183239347529564,1.9305566980753677,0.7220012164218629,0.7809062992844009,1.678828151574077,1.807842373754191,0.9623377934138705,0.9954895840457083,1.4476995035261655,0.5986819376367536
gene_0020,14.689618775318728,30.881414330656973,0.0,12.491469950436105,26.854734590502083,28.918461417931418,15.393669688173917,15.923969670207912,23.157573273682004,9.576587409669209
gene_0021,3.2570113358604504,6.847088279196733,2.5607152959850166,2.76963342973125,5.954284881085434,6.41185847600746,3.4131148971077363,3.5306940582356834,5.134542959693981,2.1233399061763136
gene_0022,14.14427473404839,29.73495875894941,11.120458889199265,12.027730978828247,25.85776729592306,27.844879396628563,14.822188142864222,15.332801028880864,22.297861065472592,9.221061853870411
gene_0023,5.375064778819385,11.299789669677182,4.2259633684685625,4.570742181484081,9.826391021425158,10.581527390372855,5.632683395208663,5.8267249696863255,8.473566153768106,3.5041602150687035
gene_0024,8.088995029103739,0.0,6.359699480352131,0.0,14.787845616215339,15.924258773277797,8.476688162698895,8.768703495718572,12.751964360821537,5.273449851724344
gene_0025,1.269601531339653,2.669033929594657,0.9981813772989414,1.0796188533090665,2.3210140903797294,2.4993788784961697,0.0,1.3762846121146866,2.0014740300664453,0.8276899643408384
gene_0026,6.086272594153668,12.794934203818627,4.785126522522937,5.175525136688496,11.12658113606471,11.981634233338186,6.377978311050765,6.597694717357821,9.594755705949769,3.9678171631599826
gene_0027,7.6238039311835,16.027226545194043,5.99395867162826,6.482980884051501,13.937409423173888,15.008468443866768,7.989201168462196,8.26442295260612,12.01860993541925,4.970178318298419
gene_0028,1.8137159826219167,3.8129045820841445,1.4259730103289485,1.542312230295152,3.315733517720677,3.5705402889462965,1.900644609753515,1.9661203424944624,2.859247840780257,1.1824139148577733
gene_0029,6.329265526791147,13.305768797076245,4.976171519072409,5.382156701648462,11.570807144455841,12.45999802580866,0.0,6.8611060521635565,9.977823961743713,4.126231285059766
gene_0030,6.375715535800489,13.403418844760965,5.012691271785348,5.421655949424216,11.655724437596776,12.551441024700923,6.681293809256259,6.911459199236946,10.05105046977293,4.156513389603233
gene_0031,1.868585837193756,3.9282553436806857,1.4691125825937357,1.5889713812270019,3.416043498808952,3.678558869735424,1.9581442923549588,0.0,2.9457478852809746,1.2181851602862752
gene_0032,0.9946588307652698,2.091032581602353,0.7820169534516869,0.845818471226507,1.8183793137763633,1.9581177334444562,1.0423313039921709,1.0782388090236166,1.5680382934418138,0.648446864504576
gene_0033,0.9297390032724614,1.9545541527374286,0.7309759289875749,0.7906132214022945,1.6996965376167945,1.830314449007702,0.9742999686714322,1.0078638469635013,1.4656948844620332,0.6061237510109764
gene_0034,3.761605599271609,7.907877177507306,2.957435514412469,3.198720404347184,6.8767557244108115,0.0,3.9418935901633883,0.0,5.930014837293471,2.4522995030103547
gene_0035,4.900810731760982,0.0,3.8530971216999066,4.167455325077952,8.959386454661066,9.647895444443838,5.135699078572554,5.312619928783553,7.725924365844518,3.1949802829335603
gene_0036,1.4303388549720826,3.0069457546335787,1.1245556759479567,1.216303506517465,2.614865022181251,2.8158116030605362,1.49889280398452,1.5505284985995942,2.254869738067231,0.9324792753029844
gene_0037,3.5216642165817302,7.403457739041919,2.76878969607317,2.994683756590702,6.438108387950238,6.9328627469380155,3.690452184763704,3.8175854003595275,5.5517572231227525,2.2958747747943113
gene_0038,6.406291350152799,13.467697190302335,0.0,5.447656410840799,11.711621421165836,12.611633567556746,6.713335075526367,6.944604262280116,10.099251969900065,4.176446647453239
gene_0039,6.751060322450175,14.19249159407263,5.307793449005177,5.740834288576565,12.341908659228302,13.29035698277793,7.074628296232283,7.318343754234566,10.642765920846372,4.401211513706618
gene_0040,18.854618994226318,39.637332330616886,14.823808172509725,16.033221160852737,34.4689536630947,0.0,19.75829198380217,20.4389498188915,29.72352295757102,12.291871534310797
gene_0041,13.934512920446137,29.293984655013848,10.955540739025572,11.849357841210542,25.474292549731857,27.431935466197636,14.602372767041759,15.105413183841462,0.0,9.084312059754048
gene_0042,1.1368590212216914,2.3899745124005407,0.8938170564432053,0.9667398806382458,2.0783417016255465,2.2380576545706465,1.1913469316243508,1.2323879094570764,1.7922109816778753,0.7411512821212942
gene_0043,21.79399823818717,45.81667501445851,17.134795950734006,18.532752841046115,39.84256142410936,42.90437395505564,22.838551169686045,23.625321544801434,34.35733213004129,14.20813789155993
gene_0044,1.9071607851734262,4.009349956792446,1.4994408342168672,1.6217739890344485,3.486564048435264,3.7544987672855967,1.9985680784667703,2.0674171987593057,3.0065596870051006,1.243333284740767
gene_0045,10.79464183816842,22.69315577580676,0.0,9.17933584319825,19.73415688980347,21.2506831043128,11.312012476327979,11.70170253298637,17.017304067178877,7.037339273431837
gene_0046,3.685753859468495,7.748417014490903,2.897799642654106,3.134219089307554,6.73808784120727,7.2558949562473485,3.862406392730852,3.9954632974302364,5.810437723054251,2.402849559651682
gene_0047,2.173471100193178,4.5692037763123,1.7088183361129443,0.0,3.9734175834354093,4.278765917297375,2.277642238706756,2.356105247380637,3.426386826697051,1.4169486827229285
gene_0048,0.4682388478829719,0.984360321962799,0.3681369993241254,0.39817176928950343,0.0,0.9217902291400059,0.4906808181838053,0.507584391817531,0.7381590765073542,0.3052584497896059
gene_0049,2.831959372855709,5.953518065947703,2.226532528098778,2.408186076708816,5.177228796223451,5.57508735343611,2.967690845001051,3.069925492987265,4.4644662116885785,1.8462362359159483
gene_0050,0.6153083420620037,1.2935388006292259,0.48376542811420625,0.5232338417137317,1.1248720930158005,1.2113160199874093,0.6447991278027498,0.6670119576747605,0.970008019619248,0.4011373073585816
gene_0051,9.911730459945652,20.837045518271697,7.792763727596345,8.428542979295045,18.120067981727473,19.512555041419365,10.38678450900132,10.744601179755659,0.0,6.461743805784421
gene_0052,18.14076678293471,38.13662858568436,14.262565951335743,15.426189516070787,33.16392921254266,35.71250366179817,19.010225930157617,19.665113469869446,28.598164625104236,11.826490627999874
gene_0053,1.4234559793149857,2.9924761527872508,1.119144247138534,1.2104505816895128,2.6022821361433013,2.802261750121629,1.491680042646687,1.5430672632276063,2.244019170751579,0.9279921295595684
gene_0054,4.76766948526464,10.022886163217864,3.7484193078170067,4.054237282784912,8.715985118493284,9.385789255111757,4.996176576199651,5.168290984412059,7.516032726133023,3.1081816529346087
gene_0055,1.5399641193253746,3.2374066849941325,1.2107448421215874,1.3095244890645799,2.8152757628308094,3.0316234649012066,0.0,1.669365441297072,2.4276894096147004,1.003947156290564
gene_0056,1.713189072069941,3.601570767121401,1.34693711792222,1.4568281274346992,3.1319558756070283,3.372639742395314,1.795299598458207,1.8571462772614706,2.700771345733588,1.1168775139034806
gene_0057,8.017558631311962,16.855001739724017,6.303535022310063,0.0,14.657249612864796,15.783626756547147,8.401827927852825,8.691264383840702,12.63934784969393,5.226878397546493
gene_0058,3.2782105293417017,6.89165451930027,2.5773824467598065,2.7876603841672263,5.9930400539173005,6.45359189796725,3.4353301354401546,3.55367459429939,5.167962606853911,2.1371602736407707
gene_0059,23.180296692825724,48.73103634802646,18.224726347508476,19.711606135561087,42.37691426416349,45.633486193254825,24.291292784450572,25.12810898150545,36.54277400797647,15.111905955918523
gene_0060,2.012210893626513,4.230192714813566,1.582032938394987,1.711104440226046,3.6786107464715023,3.9613038283777406,2.1086530776058017,2.1812945407410895,0.0,1.3118184892503977
gene_0061,10.267255534730035,21.584452058038497,8.072283324928687,8.730867420536327,18.77001892120622,20.212453269924367,10.759349355700373,11.13000059647688,16.185901486062836,6.693520886393374
gene_0062,3.8070116801859695,8.003332615752148,2.9931345138749377,3.2373319370209783,6.9597645669410735,7.494607046988086,3.9894759149412478,4.1269102661306665,6.0015956360825955,2.481901040630752
gene_0063,8.20747727796626,17.25426032540653,6.452852151828729,6.979313578842564,15.004448197640725,16.1575067829673,8.600849084149502,8.897141664618834,12.93874670021584,5.350691857121554
gene_0064,2.0913637563065053,0.0,1.6442642066604725,1.77841289940263,3.8233135567936536,4.117126728926807,2.191599615675014,2.26709852271672,3.296948012698846,1.3634205301048612
gene_0065,3.238709894880227,6.808613871494067,0.0,2.754070609242113,5.9208272163451205,6.375829663893672,3.3939362961122823,3.510854769310103,5.105691498876932,2.111408667391241
gene_0066,3.012110584769797,6.332242953392458,2.3681703415320468,2.5613795315274315,5.5065711063342295,5.929738890063078,3.1564764283811426,3.2652145933001413,4.748467107426772,1.9636820222389955
gene_0067,1.3634618792403779,2.866352889131713,1.0719759097003354,1.159433975353576,2.4926042977227016,2.6841554129288574,1.4288105173095513,1.478031931501733,2.1494409662578957,0.8888802402575632
gene_0068,7.084997209366407,14.89451412596275,5.570340061847747,6.024800989963326,12.952393288222314,13.947756002317949,7.424570266307271,7.680340953777435,0.0,4.618914630157762
gene_0069,6.993377972339784,14.701906566668455,5.49830752727305,5.946891619835707,12.784900153691948,13.767391391661999,7.3285598596764325,7.581023063100053,11.024769621463395,4.559185399249003
gene_0070,6.570565853285065,13.813045090256958,5.1658857611371864,5.5873489413881074,12.011938825523247,12.935029698759426,6.885483003807245,7.122682553179121,10.358223894322974,4.2835419480521475
gene_0071,18.547815337100058,38.99235093261112,14.582594146320343,15.772327483331589,33.90807247825657,36.513832688024046,19.43678369763339,20.106365821613366,29.23985974757183,12.09185735524902
gene_0072,16.84357153255741,35.40958545356656,13.242689943246042,14.323106057079872,0.0,33.15880289029902,17.650858099664486,18.258916471887947,26.553190244192656,10.980811520008428
gene_0073,2.264265972339721,4.760078305375467,1.780202741608492,1.9254420952570246,4.1394036604717135,4.4575076564313685,2.372788769912331,2.454529502794345,3.5695211678101715,1.4761404863197682
gene_0074,5.155413571474889,10.838025477836386,4.053270016058097,4.383959495147059,9.424837041982842,10.149114877689655,5.402504642159545,5.588616737112235,8.12729515745884,3.360963239098964
gene_0075,1.7224178544417892,3.6209720774311926,1.3541929367530332,1.4646759184114637,3.1488274163175265,3.390807823612179,0.0,1.8671505430514839,2.715320137453222,1.122894024094835
gene_0076,3.509173848407095,7.377199723728993,2.758969565426059,2.9840624422387263,6.415274199575585,6.90827380180073,3.677363172386673,3.80404548165743,5.532066676986499,2.2877319424694647
gene_0077,1.76820586548842,3.7172304325413665,0.0,1.5036122293414809,3.232534482027785,3.480947591778292,1.852953262459994,1.9167860652742092,2.7875030332170034,1.1527445530166414
gene_0078,20.32328211903594,42.7248457074519,15.978495012847542,17.282114108414948,37.15388095922626,40.00907435613995,21.29734588113724,22.03102292936021,32.038809313693335,13.249335509735992
gene_0079,5.102638488316033,10.727078472724052,4.011777387155084,4.339081654850873,9.328356604137579,10.04522013205325,5.3472001301542145,5.531407027560322,8.0440974329999,3.326557635750529
gene_0080,2.69085167230346,5.656872834192482,2.1155913584421007,0.0,4.919263636952362,5.297298143477209,0.0,2.916960683062983,4.242015788365827,1.7542440440704714
gene_0081,12.713573728992284,26.72725167027676,9.995618484963938,10.8111195142241,23.24224021133317,25.028354853130804,13.322915831497225,13.781879949163796,20.0424204128544,8.28834648245165
gene_0082,0.31411781402266087,0.6603576656306771,0.24696453532505241,0.2671133468319438,0.5742525149733997,0.6183825478685494,0.329172999394681,0.340512753930221,0.4951936742579457,0.20478248952086628
gene_0083,0.37313198933362257,0.7844208715609681,0.29336243997305633,0.3172966639637155,0.6821389100727749,0.7345597732917503,0.3910156336761974,0.40448581900002556,0.5882270681024269,0.24325553752293774
gene_0084,8.208024817228,17.25541139590487,6.453282636103454,6.979779184542706,15.00544917811386,16.158584686571032,8.601422866128832,8.897735212942349,12.93960987309785,5.351048813805078
gene_0085,3.6553983836351684,7.684601878049904,2.8739336737434487,3.1084059950399006,6.682593668122121,7.196136178968258,3.8305960254672233,3.962557087685243,5.762583577441647,2.383059946855985
gene_0086,4.504967701293258,9.470618418199617,3.5418788917332686,3.8308460913185924,8.235728496935739,8.868625976718011,4.720883898370323,4.883514687337663,7.101894285612993,2.9369187607277016
gene_0087,0.0,1.6714099706253658,0.625083963156431,0.0,1.453472003337102,1.5651681050466724,0.8331591528107316,0.8618608394596544,1.2533687236822928,0.5183183486902797
gene_0088,3.333866392492186,7.008657676166957,2.621139991755591,2.83498792566054,6.094786971667324,6.563157840815486,3.4936534988066876,3.614007152300598,5.255701761200303,2.173443940798745
gene_0089,30.98645404400091,65.1416173970717,24.362054244385234,26.34965314495089,0.0,61.00094151221448,32.471587292828254,33.59020829138268,48.848856528610746,20.200965743689565
gene_0090,8.468127187997851,17.80221449563035,6.657779351241955,7.200959937985253,15.480953698702287,16.67063067556963,8.873991544866048,9.179693671268536,13.349650446777103,5.520617073352073
gene_0091,4.122117513350719,8.665767355605112,3.2408758459221922,3.5052854561958964,7.535823322922967,0.0,4.3196842877211425,4.468494061256227,6.498346881440831,2.6873276484110065
gene_0092,2.110089766837872,4.435959663846745,1.6589869007673321,1.794336757020851,3.8575473957006063,4.153991362471483,2.2112231351894525,2.2873980572592028,3.326468789761657,1.375628558061947
gene_0093,2.215902243941487,4.658405119836394,1.7421783915803992,1.88431549631542,4.05098781321202,4.362297247291168,2.3221070421399355,2.402101828806941,3.4932777607278616,1.4446107727480733
gene_0094,0.3287597997212221,0.6911389427963273,0.2584763026711106,0.27956431150065253,0.6010201694528644,0.647207237261931,0.34451675302573653,0.3563850879738558,0.51827615596648,0.21432802354990416
gene_0095,4.540759343008568,9.545861794783495,3.5700188626936695,3.861281885725644,8.3011607626415,8.939086567006962,4.758390978614547,0.0,7.158318320728205,2.960252367315105
gene_0096,8.668720573740107,0.0,6.815489134283872,7.371536607712426,15.847667240905944,17.065525340639233,0.0,9.397142676546393,13.665877579665475,5.651389704129247
gene_0097,0.6044166695331505,1.2706416610055293,0.47520221799073714,0.5139719948145628,1.1049605500763435,1.1898743191087187,0.6333854341034534,0.6552050710795343,0.9528377507022867,0.3940367109710629
gene_0098,1.6522387883942802,3.473437355863536,1.2990170133820687,1.4049984204388788,3.0205299961229524,3.2526510310580226,1.73142806110558,1.791074414983293,2.604685757546484,1.077142260852202
gene_0099,0.9574121569417872,2.0127303475978597,0.752733012577972,0.814145375148516,1.7502870402321897,1.884792719610849,1.003299454180983,1.0378623422579978,1.5093204607014936,0.6241646803958002
gene_0100,1.182704159159842,2.486352963153319,0.9298612496801781,1.0057247700140137,2.1621532035048574,2.3283098845939123,1.2393893567562002,1.2820853588749064,1.8644839356110683,0.7710390537162051
gene_0101,3.6274124874418265,7.625768216742544,2.851930706893102,3.0846078974389934,6.631431427219567,7.141042233257892,3.801268808163827,3.9322195704907785,5.718464975615445,2.3648151315729793
gene_0102,0.34536530078866107,0.7260480419686863,0.2715318177418473,0.2936849718641716,0.6313774122601201,0.6798973668894599,0.3619181303077844,0.3743859292074477,0.5444540380202693,0.22515363004698183
gene_0103,6.722010379538094,14.131421028724999,5.284953911315081,5.716131367792955,12.28880118797902,13.23316832008046,7.044186034081803,7.28685277976282,10.596969893606165,4.382273015587738
gene_0104,7.837581997855022,16.476643861781064,6.162034465299776,6.6647692841954465,14.328226457267396,15.429318900750477,8.213225290207754,8.496164531601531,12.355622169635277,5.109546423969733
gene_0105,2.5947156756276404,5.45476986672645,2.0400076739544013,2.206443433813682,4.743513216549331,5.10804169283227,2.7190764209925704,2.812746494887242,4.090461386491267,1.6915702068890377
gene_0106,0.2233333970962941,0.46950511617032464,0.17558834989368893,0.18991387465034068,0.40828555158240004,0.43966139122113507,0.23403742451196027,0.2420998322761935,0.3520758153647547,0.14559750198450047
gene_0107,1.1429690454739467,2.402819378791579,0.89862085690571,0.9719356032441803,2.0895117042066573,0.0,1.1977497999740714,1.2390113516556325,1.8018431808853392,0.7451345836774403
gene_0108,13.27499139260534,27.907498193196346,10.437014185010012,11.288526857595704,24.26859239795901,26.13357993030011,13.911241383232193,14.39047285987392,20.927472018421113,8.654350897621102
gene_0109,0.1610397713350676,0.3385476490831924,0.12661208795292497,0.13694184275476212,0.29440384967543526,0.3170281329512995,0.16875816074657127,0.17457174850211135,0.2538725042296346,0.10498648536847102
gene_0110,2.3336044297353618,4.905845848062219,1.834717764782679,1.984404772928586,4.2661643272225325,4.594009599445965,2.44545051329463,0.0,3.6788303631258126,1.521344232465765
gene_0111,0.9339699029540087,1.9634486086151288,0.7343023311437573,0.794211010905461,1.707431230379407,1.838643535764503,0.9787336488899393,1.0124502640269484,1.4723647219089826,0.608881996901602
gene_0112,8.287241164324172,17.421944841997302,6.515563816849678,7.047141628352189,15.150268047073963,16.314532564607124,8.684435931324987,8.98360801385285,13.064491150849948,0.0
gene_0113,1.6275314904198814,3.4214961641002493,1.2795917337863536,0.0,0.0,3.2040114404639852,1.7055365802085931,1.7642909926498171,2.5657357295036753,1.061034858588903
gene_0114,5.333668172969333,0.0,4.1934166835261575,4.535540147589587,9.750712075629872,10.500032685342156,5.589302713489548,5.781849857126335,8.408306125722653,3.4771725702257523
gene_0115,6.370616535795611,0.0,5.008682355033061,5.41731996179156,11.646402732663354,12.541402967405736,6.675950421996476,6.905931736430184,10.043012108257798,4.153189204000086
gene_0116,25.778433072592893,54.192997428047896,0.0,21.920958400680867,47.12668101956803,50.74826199554182,27.013953858689103,27.94456361816286,40.63862799232684,16.80570621878763
gene_0117,2.735881406328283,5.751537093006079,2.1509944678577573,2.3264851796240777,5.001584463272872,5.385945142829192,2.867008008798412,2.965774211163085,0.0,1.7836002302669043
gene_0118,5.1724093122361054,0.0,4.066632343924342,4.398411999888765,9.455907699042937,10.18257324587401,5.420314962725766,5.60704060940898,8.154088236165531,3.3720432541409706
gene_0119,0.6677300954540414,1.4037430143123624,0.0,0.567811224371615,1.2207065932600984,1.3145151891499913,0.6997333754870931,0.7238386475869917,1.0526487343905992,0.43531256481117536
gene_0120,12.66883082217586,26.633190397149818,9.960440883765513,10.773071918534852,23.160443746377833,24.940272511152617,13.276028465735358,13.733377350015427,19.971885080459,8.259177287209493
gene_0121,1.48161107268302,3.114733344155197,1.1648667275878142,1.2599033695652722,2.708598005967537,0.0,1.552622420504482,1.606109058738096,2.3356982576296423,0.9659051171921813
gene_0122,0.0,3.880149551737751,1.4511216889129845,1.5695126851950472,3.374210302276533,3.633510884776401,1.9341646694229089,2.0007951422226293,2.9096739739672333,1.2032671479012165
gene_0123,3.337483957220119,7.016262741821825,2.6239841799937587,2.8380641594133627,6.101400399974656,0.0,3.4974444478673234,3.6179286966162616,5.261404701592477,2.1758023358910257
gene_0124,0.6129432108751782,1.288566677305683,0.4819059235001349,0.5212226278353491,1.1205482932449968,1.206659945788297,0.6423206395032195,0.0,0.9662794886343046,0.3995954099211869
gene_0125,4.398822198999203,9.247472856302126,3.4584255710979592,3.740584160593207,8.041679261507536,8.659664487674128,4.609651004842455,4.768449906895609,6.934560314279689,0.0
gene_0126,9.913551816458824,20.84087448524405,7.794195707716085,8.430091788729879,18.123397683233282,19.516140623105322,10.388693160340543,10.746575582653243,15.628302279553704,6.462931200782164
gene_0127,4.7205107197016885,9.923746124191206,3.711342319171857,4.01413533650983,8.629772116496486,9.292950975010108,4.946757563284365,5.11716952482928,7.441688892863821,3.077437489491477
gene_0128,0.5956526824346181,1.2522174717247943,0.46831182876490457,0.5065194473276758,1.0889387219346145,1.1726212489880707,0.6242014025360108,0.6457046567473662,0.9390216894070225,0.38832321426362454
gene_0129,2.9847009795178194,6.274620806121471,2.3466204639946673,2.5380714889161644,5.456462408107899,5.875779449448333,3.1277531227606383,3.2355017920776747,4.705257004310152,1.9458129076911677
gene_0130,7.736284893889068,16.263690899153865,6.082393034301786,6.5786302393631235,0.0,15.229902126388062,8.107073171308626,8.386355554533727,12.19593149669251,0.0
gene_0131,0.43339841312652866,0.9111166307799009,0.3407448827486323,0.36854484360294504,0.7923145953939277,0.8532022158158616,0.45417053479005376,0.46981635747680167,0.0,0.28254496253447353
gene_0132,1.0485908089225862,2.2044116820829163,0.8244191520223851,0.0,1.9169747219695934,2.064289980212054,1.0988481592000436,1.1367026260611548,1.6530598147675484,0.68360668116828
gene_0133,8.970018654412458,18.857321408916068,7.0523745867027205,7.627748561093163,16.398483440620982,17.65867054437044,0.0,9.723758470441583,14.140861477281183,5.847814638639622
gene_0134,4.603398195159461,9.677545017885146,3.619266547237992,3.9145474844685713,8.415673588011227,0.0,4.824032014941325,4.990216176526922,7.257065866913738,3.0010884470010035
gene_0135,5.380915524643601,11.312089465111258,4.230563320013107,4.575717423984836,9.837087025771426,10.593045358944511,0.0,5.833067346604197,8.48278961131335,3.507974485517403
gene_0136,26.44677121560015,55.598018717086845,20.792881754988525,22.48928668460696,48.34849921115548,52.06397420688666,27.714324424516672,28.66906140680338,41.69223528840531,17.24141518738788
gene_0137,5.726461768437138,12.038517896522942,0.0,4.869556262613197,10.468795227853,11.27329893611998,6.000922303946238,6.2076494232383235,9.027528898458042,3.733246077543444
gene_0138,7.052390255533177,14.825965794873557,5.54470394430744,5.997073327985644,12.892783089728436,13.883564892200996,7.390400511154085,7.644994077059938,11.117800032463194,4.597657213724897
gene_0139,67.45831632263628,141.8149952201636,53.036825677223156,57.363880175504484,123.32349862001269,132.80063613171902,70.69149002939203,73.12675703537063,106.34523108151751,43.97802779322463
gene_0140,2.7033852320592464,5.683221649486914,2.125445447012936,2.298851720199805,4.942176785745669,5.321972116966299,2.832954342704138,2.9305474226825448,4.261774424234061,1.7624150342364837
gene_0141,1.4219351865210503,2.989279049234128,1.1179485751043055,1.2091573597361833,2.599501908318948,2.7992678679515905,1.4900863605850851,1.5414186800549794,0.0,0.9270006807448731
gene_0142,5.475402720731154,11.510726223215855,4.304850690656295,4.656065592897954,10.00982320170237,10.779055927111017,5.737830380886475,5.935494187472879,8.631744747609922,3.569573421900105
gene_0143,5.543244191787523,11.653346709733386,4.3581887588181845,4.713755292682258,10.133847162249875,10.912610854116721,5.80892338966872,6.009036295270736,8.738694006199388,3.613801239347857
gene_0144,1.9161210577273813,4.0281867893533585,1.5064855462608449,0.0,3.502944714603355,3.7721382513395376,2.0079578031506635,2.077130392176259,3.0206851841602083,1.2491747456145907
gene_0145,1.098618047714819,2.309582000836007,0.8637513809835478,0.9342212714937308,2.0084317053406227,2.1627752300328025,1.1512731268699294,1.1909335932085292,0.0,0.716220885286577
gene_0146,43.402569981754105,91.24353511977382,34.12380657495501,36.907826335814356,79.34613656305791,85.44371128032839,45.48278863707126,47.049635430959825,68.42234710047971,28.295390887401336
gene_0147,4.899913778074021,10.300898197537835,3.8523919221199407,0.0,8.957746694394189,9.646129672235123,5.134759135270153,5.311647605163368,7.72451035564816,3.194395532878641
gene_0148,1.5283303601790867,3.2129494855313925,1.2015981914275289,1.2996316011000104,0.0,3.008720868165157,1.6015808918427337,1.6567541114436892,2.409349271997842,0.9963627721706265
gene_0149,9.367189679025156,19.692278609562017,7.364636907269404,7.965487068471534,17.1245691625277,18.44055434457365,9.816144723078864,10.154303295773904,14.766985085070477,6.106741918643786
gene_0150,3.0332362671621844,6.37665465399243,2.384779696692924,2.5793439750452136,5.545191890329252,5.971327595701797,3.1786146323508797,3.2881154412271174,4.781770867411356,1.9774544656981496
gene_0151,2.5896434451617396,5.444106713856804,2.036019803849135,2.2021302099366307,4.734240450180983,5.098056334922407,2.7137610862947392,2.8072480510314346,0.0,1.68826347312272
gene_0152,6.348318345361361,13.34582279666827,4.99115115497579,5.398358463878045,11.605638435432825,12.497506024290644,6.652583513471554,6.881759856029032,10.007859938092617,4.1386523686310275
gene_0153,0.8258181361700209,1.7360853548960788,0.6492716527293706,0.7022430323260138,1.5097142550854137,1.625732449176008,0.8653983336901746,0.8952106351169561,1.3018679580183878,0.5383747316036607
gene_0154,5.0408751885624055,10.597235889380432,3.963218076148622,4.286560591185934,9.215444414400968,9.923630890815053,5.2824766101091285,5.4644538324466945,7.946730158767287,3.286292353999718
gene_0155,28.048638142721487,58.96556126775708,22.052295591608917,23.851450869449764,0.0,55.21746155309682,29.392966378244363,30.40553127394844,44.21751190088127,18.285718574757635
gene_0156,5.711520181327857,12.00710677896184,4.490490079239934,4.85685052877203,10.441479858930371,11.243884441642534,5.985264589468051,6.1914523126398695,9.003974107581532,3.7235052246881177
gene_0157,2.261111433340538,4.753446640704928,1.777722591730581,1.9227596002434726,4.1336367097513325,4.4512975283310725,2.3694830386939367,2.4511098916992715,3.5645481682289297,1.4740839510941133
gene_0158,1.957902961269911,4.1160232604392055,1.539335158516941,1.664923125688284,3.5793280399627463,3.8543914659425256,2.051742249290103,2.1224231785277112,3.086552617998977,1.2764135771688645
